timestamp,value,hour
2018-09-15 09:15:00,1.3122854868559999,9
2018-09-15 09:30:00,1.6799317042033333,9
2018-09-15 09:45:00,1.3821718056993333,9
2018-09-15 10:00:00,1.4227026542006667,10
2018-09-15 10:15:00,1.5053681612006666,10
2018-09-15 10:30:00,1.2034010966606667,10
2018-09-15 10:45:00,1.4758266210546664,10
2018-09-15 11:00:00,1.3087092320106666,11
2018-09-15 11:15:00,1.4262071768433333,11
2018-09-15 11:30:00,1.4241091330833333,11
2018-09-15 11:45:00,1.3360160509733334,11
2018-09-15 12:00:00,1.4873211701706666,12
2018-09-15 12:15:00,1.216055949528,12
2018-09-15 12:30:00,1.5637039105086668,12
2018-09-15 12:45:00,1.4538810571026666,12
2018-09-15 13:00:00,1.2627075274773332,13
2018-09-15 13:15:00,1.5543219963713333,13
2018-09-15 13:30:00,1.2299154122659999,13
2018-09-15 13:45:00,1.5499613364526668,13
2018-09-15 14:00:00,1.43203276793,14
2018-09-15 14:15:00,1.4232491413746666,14
2018-09-15 14:30:00,1.5574576457333333,14
2018-09-15 14:45:00,1.2025000572186666,14
2018-09-15 15:00:00,1.5206410964333335,15
2018-09-15 15:15:00,1.2813728729873333,15
2018-09-15 15:30:00,1.5750486294413333,15
2018-09-15 15:45:00,1.4501701752353333,15
2018-09-15 16:00:00,1.2839473088573332,16
2018-09-15 16:15:00,1.6084673086793333,16
2018-09-15 16:30:00,1.2457298914573334,16
2018-09-15 16:45:00,1.4318344434093333,16
2018-09-15 17:00:00,1.4085525989526666,17
2018-09-15 17:15:00,1.3395297447826666,17
2018-09-15 17:30:00,1.4836048444106666,17
2018-09-15 17:45:00,1.2104708909966666,17
2018-09-15 18:00:00,1.62440504233,18
2018-09-15 18:15:00,1.3527689139046666,18
2018-09-15 18:30:00,1.4300578991566666,18
2018-09-15 18:45:00,1.556963245074,18
2018-09-15 19:00:00,1.2603453397746667,19
2018-09-15 19:15:00,1.4943622986466667,19
2018-09-15 19:30:00,1.369342192012,19
2018-09-15 19:45:00,1.4022249062853334,19
2018-09-15 20:00:00,1.455033747354,20
2018-09-15 20:15:00,1.1604022979713333,20
2018-09-15 20:30:00,1.5413629929226667,20
2018-09-15 20:45:00,1.203234116234,20
2018-09-15 21:00:00,1.4145834922786666,21
2018-09-15 21:15:00,1.4146434863393333,21
2018-09-15 21:30:00,1.4170634349173334,21
2018-09-15 21:45:00,1.4668413877473334,21
2018-09-15 22:00:00,1.195508114496,22
2018-09-15 22:15:00,1.5554286797833332,22
2018-09-15 22:30:00,1.2644458134953331,22
2018-09-15 22:45:00,1.4453482945753333,22
2018-09-15 23:00:00,1.566491587956,23
2018-09-15 23:15:00,1.2688213189433335,23
2018-09-15 23:30:00,1.5657415231066667,23
2018-09-15 23:45:00,1.2506528615939998,23
2018-09-16 00:00:00,1.4475484927486666,0
2018-09-16 00:15:00,1.3875388622266667,0
2018-09-16 00:30:00,1.2885828812893334,0
2018-09-16 00:45:00,1.5510869264599998,0
2018-09-16 01:00:00,1.3083001772546665,1
2018-09-16 01:15:00,1.429747136432,1
2018-09-16 01:30:00,1.318141237894,1
2018-09-16 01:45:00,1.3985380887966665,1
2018-09-16 02:00:00,1.482543222109333,2
2018-09-16 02:15:00,1.2006747086826666,2
2018-09-16 02:30:00,1.5673334916426667,2
2018-09-16 02:45:00,1.2522075891473332,2
2018-09-16 03:00:00,1.4933668533953333,3
2018-09-16 03:15:00,1.4195792357113333,3
2018-09-16 03:30:00,1.3482443412126666,3
2018-09-16 03:45:00,1.5552161534626667,3
2018-09-16 04:00:00,1.2007819096233334,4
2018-09-16 04:15:00,1.5707945505766667,4
2018-09-16 04:30:00,1.419450585046,4
2018-09-16 04:45:00,1.4016220728539999,4
2018-09-16 05:00:00,1.4841128905599998,5
2018-09-16 05:15:00,1.1874500910426666,5
2018-09-16 05:30:00,1.6002547105146665,5
2018-09-16 05:45:00,1.4137083371473333,5
2018-09-16 06:00:00,1.6432674487413332,6
2018-09-16 06:15:00,1.4764816999426666,6
2018-09-16 06:30:00,1.482826574642,6
2018-09-16 06:45:00,1.631593839326,6
2018-09-16 07:00:00,1.1705224990826666,7
2018-09-16 07:15:00,1.4175361315393333,7
2018-09-16 07:30:00,1.2170874198273334,7
2018-09-16 07:45:00,1.3661551952346664,7
2018-09-16 08:00:00,1.43968099753,8
2018-09-16 08:15:00,1.161105434098,8
2018-09-16 08:30:00,1.4059461037306666,8
2018-09-16 08:45:00,1.1463323752080001,8
2018-09-16 09:00:00,1.414355691274,9
2018-09-16 09:15:00,1.4487040599193333,9
2018-09-16 09:30:00,1.194982846576,9
2018-09-16 09:45:00,1.419471200308,9
2018-09-16 10:00:00,1.1311757167166665,10
2018-09-16 10:15:00,1.4179690202073334,10
2018-09-16 10:30:00,1.3190102895093332,10
2018-09-16 10:45:00,1.2613166411706667,10
2018-09-16 11:00:00,1.5025765419006667,11
2018-09-16 11:15:00,1.1571857134480001,11
2018-09-16 11:30:00,1.4308119614906665,11
2018-09-16 11:45:00,1.2840294520046667,11
2018-09-16 12:00:00,1.33091096878,12
2018-09-16 12:15:00,1.4119446277606664,12
2018-09-16 12:30:00,1.1862263838446665,12
2018-09-16 12:45:00,1.4405462741846666,12
2018-09-16 13:00:00,1.1624871095,13
2018-09-16 13:15:00,1.417257849376,13
2018-09-16 13:30:00,1.4308602333059999,13
2018-09-16 13:45:00,1.2041549762066666,13
2018-09-16 14:00:00,1.4381681362786667,14
2018-09-16 14:15:00,1.1838130791966668,14
2018-09-16 14:30:00,1.431847778956,14
2018-09-16 14:45:00,1.3352486213033332,14
2018-09-16 15:00:00,1.2671117862053334,15
2018-09-16 15:15:00,1.4302210251493332,15
2018-09-16 15:30:00,1.154297232626,15
2018-09-16 15:45:00,1.4234362284346667,15
2018-09-16 16:00:00,1.244251712162,16
2018-09-16 16:15:00,1.4257627964013333,16
2018-09-16 16:30:00,1.4055137395846666,16
2018-09-16 16:45:00,1.1582616964973333,16
2018-09-16 17:00:00,1.4344318389886666,17
2018-09-16 17:15:00,1.155535689988,17
2018-09-16 17:30:00,1.4257750749573332,17
2018-09-16 17:45:00,1.3234935601533333,17
2018-09-16 18:00:00,1.317299898464,18
2018-09-16 18:15:00,1.439139318466,18
2018-09-16 18:30:00,1.1800100247053333,18
2018-09-16 18:45:00,1.5442316373179998,18
2018-09-16 19:00:00,1.167323819794,19
2018-09-16 19:15:00,1.4620585282653333,19
2018-09-16 19:30:00,1.433915305138,19
2018-09-16 19:45:00,1.1613311688080001,19
2018-09-16 20:00:00,1.402749037742,20
2018-09-16 20:15:00,1.1605837504046665,20
2018-09-16 20:30:00,1.4522876342139999,20
2018-09-16 20:45:00,1.3004200537986668,20
2018-09-16 21:00:00,1.269895243644,21
2018-09-16 21:15:00,1.426330908138,21
2018-09-16 21:30:00,1.171060983338,21
2018-09-16 21:45:00,1.546161985398,21
2018-09-16 22:00:00,1.2187945365886668,22
2018-09-16 22:15:00,1.383465743064,22
2018-09-16 22:30:00,1.4204562664026668,22
2018-09-16 22:45:00,1.22339158058,22
2018-09-16 23:00:00,1.4302049795786667,23
2018-09-16 23:15:00,1.1451692263266666,23
2018-09-16 23:30:00,1.4870723326993334,23
2018-09-16 23:45:00,1.2156228780726666,23
2018-09-17 00:00:00,1.3671128511419999,0
2018-09-17 00:15:00,1.4377427101133333,0
2018-09-17 00:30:00,1.1523857911413333,0
2018-09-17 00:45:00,1.4195280313486667,0
2018-09-17 01:00:00,1.1795897404346667,1
2018-09-17 01:15:00,1.4413276990246666,1
2018-09-17 01:30:00,1.3065462549523335,1
2018-09-17 01:45:00,1.250718506176,1
2018-09-17 02:00:00,1.473119401932,2
2018-09-17 02:15:00,1.1586687882726667,2
2018-09-17 02:30:00,1.4091088453906666,2
2018-09-17 02:45:00,1.158050044376,2
2018-09-17 03:00:00,1.4062038024266668,3
2018-09-17 03:15:00,1.3447817881893334,3
2018-09-17 03:30:00,1.22824277083,3
2018-09-17 03:45:00,1.4135429382306666,3
2018-09-17 04:00:00,1.1480083862919999,4
2018-09-17 04:15:00,1.3959797143939998,4
2018-09-17 04:30:00,1.2016758839280002,4
2018-09-17 04:45:00,1.3499113480253333,4
2018-09-17 05:00:00,1.4066778182973332,5
2018-09-17 05:15:00,1.1646159569406664,5
2018-09-17 05:30:00,1.4274263064053334,5
2018-09-17 05:45:00,1.1436673005406666,5
2018-09-17 06:00:00,1.530136251448,6
2018-09-17 06:15:00,1.238853828112,6
2018-09-17 06:30:00,1.284376978872,6
2018-09-17 06:45:00,1.4692306439073335,6
2018-09-17 07:00:00,1.1463820934273334,7
2018-09-17 07:15:00,1.4542260726293332,7
2018-09-17 07:30:00,1.1680412769306665,7
2018-09-17 07:45:00,1.5669081052153333,7
2018-09-17 08:00:00,1.4549449125926666,8
2018-09-17 08:15:00,1.1890475670486667,8
2018-09-17 08:30:00,1.4798950433740001,8
2018-09-17 08:45:00,1.2088321844740002,8
2018-09-17 09:00:00,1.4517027139666667,9
2018-09-17 09:15:00,1.460923306148,9
2018-09-17 09:30:00,1.204937442144,9
2018-09-17 09:45:00,1.4474926233286667,9
2018-09-17 10:00:00,1.1806427001939999,10
2018-09-17 10:15:00,2.3207053581873334,10
2018-09-17 10:30:00,2.07889995575,10
2018-09-17 10:45:00,1.1956574281053334,10
2018-09-17 11:00:00,1.4527881224953334,11
2018-09-17 11:15:00,1.2449446121846668,11
2018-09-17 11:30:00,1.4010524670279998,11
2018-09-17 11:45:00,2.5331894477193333,11
2018-09-17 12:00:00,2.60060148239,12
2018-09-17 12:15:00,2.631292597453333,12
2018-09-17 12:30:00,2.627317206064667,12
2018-09-17 12:45:00,2.682026481627333,12
2018-09-17 13:00:00,2.6267130692793335,13
2018-09-17 13:15:00,2.6101548353840003,13
2018-09-17 13:30:00,2.6250116030393333,13
2018-09-17 13:45:00,2.6453931331646667,13
2018-09-17 14:00:00,2.622742811838,14
2018-09-17 14:15:00,2.635577472051333,14
2018-09-17 14:30:00,2.642986742656667,14
2018-09-17 14:45:00,2.6164284070326667,14
2018-09-17 15:00:00,2.645309940973333,15
2018-09-17 15:15:00,2.663916556042,15
2018-09-17 15:30:00,2.6161830107366666,15
2018-09-17 15:45:00,2.641581773757333,15
2018-09-17 16:00:00,2.6429225285846667,16
2018-09-17 16:15:00,2.6379220803580004,16
2018-09-17 16:30:00,2.6261330763493334,16
2018-09-17 16:45:00,2.646636899312,16
2018-09-17 17:00:00,2.652078708012,17
2018-09-17 17:15:00,2.620268599192667,17
