appliances_kwh,equipment_kwh,lighting_kwh,hour,day_of_week,month,day_of_month,year,is_weekend,is_work_hour,is_night,is_morning,is_evening,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,total_kwh,appliances_kwh_ratio,equipment_kwh_ratio,lighting_kwh_ratio,appliances_kwh_lag_24h,appliances_kwh_lag_168h,appliances_kwh_lag_48h,equipment_kwh_lag_24h,equipment_kwh_lag_168h,equipment_kwh_lag_48h,lighting_kwh_lag_24h,lighting_kwh_lag_168h,lighting_kwh_lag_48h,appliances_kwh_rolling_24h_mean,appliances_kwh_rolling_24h_std,appliances_kwh_rolling_168h_mean,appliances_kwh_rolling_168h_std,equipment_kwh_rolling_24h_mean,equipment_kwh_rolling_24h_std,equipment_kwh_rolling_168h_mean,equipment_kwh_rolling_168h_std,lighting_kwh_rolling_24h_mean,lighting_kwh_rolling_24h_std,lighting_kwh_rolling_168h_mean,lighting_kwh_rolling_168h_std,appliances_kwh_minus_equipment_kwh,appliances_kwh_div_equipment_kwh,appliances_kwh_minus_lighting_kwh,appliances_kwh_div_lighting_kwh,equipment_kwh_minus_lighting_kwh,equipment_kwh_div_lighting_kwh,appliances_kwh_hourly_zscore,appliances_kwh_dow_deviation,equipment_kwh_hourly_zscore,equipment_kwh_dow_deviation,lighting_kwh_hourly_zscore,lighting_kwh_dow_deviation
1.3638728996111666,2.867541126411167,2.4315169453615,23,1,9,11,2018,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,6.662930971383833,0.20469563702052013,0.4303723299441002,0.36493203303537974,,,,,,,,,,1.4573217125685822,0.07330121893716894,1.4573217125685822,0.07330121893716894,2.934157325333899,0.07601191824500496,2.934157325333899,0.07601191824500496,3.103797428280522,0.4252195893169859,3.103797428280522,0.4252195893169859,-1.5036682268000003,0.47562452968829905,-1.0676440457503333,0.5609144127960811,0.436024181049667,1.179321876362594,-1.8048455494972984,-0.9598602028505021,-1.3351854664511595,-0.344217131368314,-0.21549165250503,-0.309497145370639
1.4302260220053333,2.872616036733833,2.4307300051046665,0,2,9,12,2018,0,0,1,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.733572063843833,0.21240227452008503,0.426611018564493,0.36098670691542195,,,,,,,,,,1.455063738354978,0.07032630572956806,1.455063738354978,0.07032630572956806,2.9290288846172263,0.07462015113237093,2.9290288846172263,0.07462015113237093,3.0477084763492,0.4495841615198526,3.0477084763492,0.4495841615198526,-1.4423900147284998,0.49788276738561327,-1.0005039830993332,0.5883936179673515,0.4418860316291666,1.1817914909106242,-1.6675983522462994,-0.8827284751701354,-1.3138975899733605,-0.32585894360978074,-0.21679340659198795,-0.3467554664456931
1.3881780683981666,2.8656762043636665,2.440632387002333,1,2,9,12,2018,0,0,1,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.694486659764166,0.207361391388159,0.4280651153713134,0.36457349324052757,,,,,,,,,,1.4499186868198388,0.06984103657588951,1.4499186868198388,0.06984103657588951,2.924155601520799,0.07357233575123724,2.924155601520799,0.07357233575123724,3.0010103156302104,0.4622028002450428,3.0010103156302104,0.4622028002450428,-1.4774981359655,0.48441553385701386,-1.0524543186041666,0.5687780248229737,0.42504381736133334,1.1741531496610953,-1.7545718596638042,-0.9247764287773022,-1.343008310139766,-0.33279877597994734,-0.2004129177378842,-0.3368530845480264
1.3456502020344998,2.8427706281348333,2.4280039429661664,2,2,9,12,2018,0,0,1,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.616424773135499,0.20338026172355333,0.42965358567624956,0.36696615260019716,,,,,,,,,,1.4424709379066003,0.07265757205768092,1.4424709379066003,0.07265757205768092,2.918342389136087,0.07395688391141825,2.918342389136087,0.07395688391141825,2.96008128901135,0.46973485587300035,2.96008128901135,0.46973485587300035,-1.4971204261003335,0.4733586975736388,-1.0823537409316666,0.5542207647284908,0.4147666851686669,1.170826199179054,-1.8425380359773313,-0.9673042951409689,-1.4390910084358104,-0.3557043522087806,-0.2213028499700319,-0.34948152858419324
1.3579970061770001,2.8670136531203334,2.4311264117553333,3,2,9,12,2018,0,0,1,0,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.656137071052667,0.2040217909698535,0.4307323636090498,0.3652458454210966,,,,,,,,,,1.4368393424579604,0.07333325022385442,1.4368393424579604,0.07333325022385442,2.914920473401703,0.07248845491530137,2.914920473401703,0.07248845491530137,2.9248176305276155,0.4728032836720057,2.9248176305276155,0.4728032836720057,-1.5090166469433333,0.4736625529142545,-1.0731294055783331,0.5585875747187053,0.4358872413650001,1.1792943547720658,-1.8169994599100479,-0.9549574909984686,-1.3373980742701495,-0.3314613272232805,-0.21613767196267927,-0.34635905979502635
1.4884681085736666,2.8977694233265,2.4432768185931666,4,2,9,12,2018,0,0,1,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.829514350493333,0.21794640616959046,0.42430094946900265,0.35775264436140697,,,,,,,,,,1.440066140340192,0.07201280077643056,1.440066140340192,0.07201280077643056,2.913848532772003,0.07016164144572257,2.913848532772003,0.07016164144572257,2.8947213297817127,0.4723692190914164,2.8947213297817127,0.4723692190914164,-1.4093013147528333,0.513659953960373,-0.9548087100195,0.6092097699476898,0.4544926047333333,1.1860176469873067,-1.5471283147389683,-0.8244863886018021,-1.208385935039977,-0.300705557017114,-0.19603850735392467,-0.33420865295719304
1.3709038019163333,2.8818762183191664,2.4258442521101666,5,2,9,12,2018,0,0,1,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.678624272345667,0.20526739430347446,0.43150746333376133,0.3632251423627641,,,,,,,,,,1.4359977674917295,0.07171545466785066,1.4359977674917295,0.07171545466785066,2.9119678083924243,0.06837485682598358,2.9119678083924243,0.06837485682598358,2.867140325212798,0.47129501113420247,2.867140325212798,0.47129501113420247,-1.510972416402833,0.47569836386515696,-1.0549404501938333,0.5651244100786053,0.4560319662089998,1.1879889715971303,-1.7903025769782757,-0.9420506952591354,-1.2750536323037795,-0.3165987620244475,-0.2248754037616959,-0.351641219440193
1.3789983550701665,2.9036393046385003,2.4237569808971666,6,2,9,12,2018,0,0,0,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,6.706394640605833,0.20562439715679967,0.4329657677849086,0.3614098350582919,,,,,,,,,,1.4328311334683095,0.0708594880313805,1.4328311334683095,0.0708594880313805,2.9115051137394286,0.06636239507263697,2.9115051137394286,0.06636239507263697,2.842507917195263,0.4690146737257338,2.842507917195263,0.4690146737257338,-1.5246409495683337,0.47492068070136906,-1.044758625827,0.568950751225778,0.47988232374133366,1.197991105347411,-1.7735595105892776,-0.9339561421053022,-1.183763370233047,-0.2948356757051136,-0.2283281612086789,-0.353728490653193
1.7372513651843333,2.9551658630366666,3.1722052971526664,7,2,9,12,2018,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,7.864622525373667,0.2208944370285327,0.3757543166887415,0.40335124628272573,,,,,,,,,,1.4488532509270475,0.09807943507343832,1.4488532509270475,0.09807943507343832,2.9138030479129675,0.06526585744201627,2.9138030479129675,0.06526585744201627,2.8598604108772316,0.4620335654917932,2.8598604108772316,0.4620335654917932,-1.2179144978523333,0.5878693263596279,-1.434953931968333,0.5476478356377721,-0.2170394341159998,0.9315808991584461,-1.0325360324051402,-0.5757031319911354,-0.9676233912452012,-0.24330911730694726,1.0097526792388876,0.3947198256023068
1.5150369187211665,2.9893576701488334,3.516157182057667,8,2,9,12,2018,0,1,0,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,8.020551770927666,0.1888943506621036,0.3727122217432032,0.4383934275946933,,,,,,,,,,1.4521624343167534,0.09660380958664286,1.4521624343167534,0.09660380958664286,2.9175807790247608,0.06573329467656755,2.9175807790247608,0.06573329467656755,2.8926752494362535,0.47304942775057796,2.8926752494362535,0.47304942775057796,-1.4743207514276668,0.5068101866330824,-2.0011202633365004,0.4308786098790276,-0.5267995119088336,0.8501774850689272,-1.4921724272770869,-0.7979175784543022,-0.8241980063461549,-0.20911731019478053,1.5787168007258512,0.7386717105073073
1.4899300376590001,3.015929607551,3.500841983159833,9,2,9,12,2018,0,1,0,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,8.006701628369832,0.18608537033274594,0.3766756584090476,0.4372389712582066,,,,,,,,,,1.4539608916187652,0.09451774779019059,1.4539608916187652,0.09451774779019059,2.922264056573629,0.06756787393561454,2.922264056573629,0.06756787393561454,2.9216355700897574,0.47979128447671987,2.9216355700897574,0.47979128447671987,-1.525999569892,0.49402016344435024,-2.010911945500833,0.4255919132671623,-0.48491237560883294,0.8614869285899175,-1.5441044077651591,-0.8230244595164686,-0.7127359143626344,-0.18254537279261385,1.5533824470888273,0.7233565116094733
